id,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2
419132.0,Mumbai,2010-03-30,SL Malinga,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Mumbai Indians,runs,4.0,N,,BR Doctrove,SK Tarapore
419133.0,Delhi,2010-03-31,KD Karthik,venue,0,Delhi Capitals,Rajasthan Royals,Delhi Daredevils,bat,Delhi Capitals,runs,5.0,N,,HDPK Dharmasena,RE Koertzen
419134.0,Chennai,2010-03-31,M Vijay,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,runs,67.0,N,,BG Jerling,SJA Taufel
419135.0,Kolkata,2010-04-01,SC Ganguly,venue,0,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,24.0,N,,K Hariharan,DJ Harper
419136.0,Chandigarh,2010-04-02,KP Pietersen,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Royal Challengers Bangalore,runs,6.0,N,,BF Bowden,M Erasmus
419137.0,Chennai,2010-04-03,M Vijay,venue,0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,23.0,N,,RE Koertzen,RB Tiffin
419138.0,Mumbai,2010-04-03,AT Rayudu,venue,0,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,Mumbai Indians,runs,63.0,N,,BR Doctrove,S Ravi
419139.0,Delhi,2010-04-04,PD Collingwood,venue,0,Delhi Capitals,Royal Challengers Bangalore,Delhi Daredevils,bat,Delhi Capitals,runs,8.0,N,,BF Bowden,DJ Harper
419140.0,Kolkata,2010-04-04,DPMD Jayawardene,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kings XI Punjab,runs,37.0,N,,S Asnani,M Erasmus
419141.0,Nagpur,2010-04-05,SK Warne,venue,0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,2.0,N,,HDPK Dharmasena,SJA Taufel
419142.0,Chennai,2010-04-06,SK Raina,venue,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,N,,S Asnani,DJ Harper
419143.0,Jaipur,2010-04-07,MJ Lumb,venue,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,runs,9.0,N,,S Ravi,SK Tarapore
419144.0,Kolkata,2010-04-07,SC Ganguly,venue,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,14.0,N,,BG Jerling,RE Koertzen
419145.0,Bangalore,2010-04-08,TL Suman,venue,0,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,7.0,N,,S Asnani,DJ Harper
419146.0,Chandigarh,2010-04-09,KC Sangakkara,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Kings XI Punjab,runs,6.0,N,,M Erasmus,AM Saheba
419147.0,Nagpur,2010-04-10,RJ Harris,venue,0,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,Deccan Chargers,runs,6.0,N,,HDPK Dharmasena,SJA Taufel
419148.0,Bangalore,2010-04-10,R Vinay Kumar,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,7.0,N,,K Hariharan,DJ Harper
419149.0,Delhi,2010-04-11,PP Chawla,venue,0,Delhi Capitals,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,runs,7.0,N,,BF Bowden,AM Saheba
419150.0,Jaipur,2010-04-11,SR Tendulkar,venue,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,runs,37.0,N,,BR Doctrove,SK Tarapore
419151.0,Nagpur,2010-04-12,Harmeet Singh,venue,0,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,13.0,N,,RE Koertzen,RB Tiffin
419152.0,Mumbai,2010-04-13,KA Pollard,venue,0,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,runs,39.0,N,,S Asnani,DJ Harper
419153.0,Chennai,2010-04-13,R Ashwin,venue,0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Chennai Super Kings,runs,9.0,N,,SS Hazare,SJA Taufel
419154.0,Jaipur,2010-04-14,KP Pietersen,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,runs,5.0,N,,BR Doctrove,S Ravi
419155.0,Chennai,2010-04-15,G Gambhir,venue,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals,runs,6.0,N,,HDPK Dharmasena,SS Hazare
419156.0,Dharamsala,2010-04-16,RG Sharma,venue,0,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,5.0,N,,M Erasmus,AM Saheba
419157.0,Kolkata,2010-04-17,JD Unadkat,venue,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,runs,57.0,N,,BG Jerling,SJA Taufel
419158.0,Bangalore,2010-04-17,R McLaren,venue,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,8.0,N,,HDPK Dharmasena,RB Tiffin
419159.0,Dharamsala,2010-04-18,MS Dhoni,venue,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,6.0,N,,BF Bowden,AM Saheba
419160.0,Delhi,2010-04-18,A Symonds,venue,0,Delhi Capitals,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,11.0,N,,BR Doctrove,SK Tarapore
419161.0,Kolkata,2010-04-19,M Kartik,venue,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Kolkata Knight Riders,runs,9.0,N,,BG Jerling,RE Koertzen
419162.0,Mumbai,2010-04-21,KA Pollard,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,35.0,N,,BR Doctrove,RB Tiffin
419163.0,Mumbai,2010-04-22,DE Bollinger,venue,0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,38.0,N,,BR Doctrove,RB Tiffin
419164.0,Mumbai,2010-04-24,A Kumble,venue,0,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,bat,Royal Challengers Bangalore,runs,9.0,N,,RE Koertzen,SJA Taufel
419165.0,Mumbai,2010-04-25,SK Raina,venue,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,22.0,N,,RE Koertzen,SJA Taufel
501198.0,Chennai,2011-04-08,S Anirudha,venue,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,2.0,N,,BR Doctrove,PR Reiffel
501199.0,Hyderabad,2011-04-09,SK Trivedi,venue,0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,8.0,N,,RE Koertzen,SK Tarapore
501200.0,Kochi,2011-04-09,AB de Villiers,venue,0,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,runs,6.0,N,,HDPK Dharmasena,K Hariharan
501201.0,Delhi,2011-04-10,SL Malinga,venue,0,Delhi Capitals,Mumbai Indians,Delhi Daredevils,bat,Mumbai Indians,runs,8.0,N,,AM Saheba,RB Tiffin
501202.0,Mumbai,2011-04-10,SB Wagh,venue,0,Pune Warriors,Kings XI Punjab,Kings XI Punjab,bat,Pune Warriors,runs,7.0,N,,BR Doctrove,PR Reiffel
501203.0,Kolkata,2011-04-11,JH Kallis,venue,0,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,9.0,N,,RE Koertzen,SK Tarapore
501204.0,Jaipur,2011-04-12,SK Warne,venue,0,Rajasthan Royals,Delhi Capitals,Delhi Daredevils,bat,Rajasthan Royals,runs,6.0,N,,Aleem Dar,RB Tiffin
501205.0,Bangalore,2011-04-12,SR Tendulkar,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,9.0,N,,HDPK Dharmasena,AL Hill
501206.0,Chandigarh,2011-04-13,PC Valthaty,venue,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,Asad Rauf,SL Shastri
501207.0,Mumbai,2011-04-13,MD Mishra,venue,0,Pune Warriors,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Pune Warriors,runs,4.0,N,,S Asnani,PR Reiffel
501208.0,Hyderabad,2011-04-14,DW Steyn,venue,0,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,33.0,N,,RE Koertzen,S Ravi
501209.0,Jaipur,2011-04-15,G Gambhir,venue,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,9.0,N,,Aleem Dar,SS Hazare
501210.0,Mumbai,2011-04-15,BB McCullum,venue,0,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,runs,8.0,N,,BR Doctrove,PR Reiffel
501211.0,Hyderabad,2011-04-16,PC Valthaty,venue,0,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,21.0,N,,RE Koertzen,AL Hill
501212.0,Chennai,2011-04-16,MEK Hussey,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,8.0,N,,HDPK Dharmasena,S Ravi
501213.0,Mumbai,2011-04-17,Yuvraj Singh,venue,0,Pune Warriors,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,3.0,N,,Asad Rauf,AM Saheba
501214.0,Kolkata,2011-04-17,L Balaji,venue,0,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,8.0,N,,Aleem Dar,RB Tiffin
501215.0,Kochi,2011-04-18,BB McCullum,venue,0,Kochi Tuskers Kerala,Chennai Super Kings,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,runs,7.0,N,D/L,K Hariharan,AL Hill
501216.0,Delhi,2011-04-19,S Sohal,venue,0,Delhi Capitals,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,16.0,N,,PR Reiffel,RJ Tucker
501218.0,Mumbai,2011-04-20,MM Patel,venue,0,Mumbai Indians,Pune Warriors,Pune Warriors,bat,Mumbai Indians,runs,7.0,N,,Asad Rauf,AM Saheba
501219.0,Kolkata,2011-04-20,DPMD Jayawardene,venue,0,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,Kochi Tuskers Kerala,runs,6.0,N,,Aleem Dar,RB Tiffin
501220.0,Chandigarh,2011-04-21,SE Marsh,venue,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,48.0,N,,S Asnani,PR Reiffel
501221.0,Mumbai,2011-04-22,Harbhajan Singh,venue,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,8.0,N,,Asad Rauf,AM Saheba
501222.0,Kolkata,2011-04-22,CH Gayle,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,9.0,N,,SS Hazare,RB Tiffin
501223.0,Delhi,2011-04-23,DA Warner,venue,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,Delhi Capitals,runs,29.0,N,,S Asnani,RE Koertzen
501224.0,Hyderabad,2011-04-24,SL Malinga,venue,0,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,37.0,N,,HDPK Dharmasena,AL Hill
501225.0,Jaipur,2011-04-24,SK Warne,venue,0,Rajasthan Royals,Kochi Tuskers Kerala,Rajasthan Royals,field,Rajasthan Royals,runs,8.0,N,,BR Doctrove,SK Tarapore
501226.0,Chennai,2011-04-25,MEK Hussey,venue,0,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,N,,Aleem Dar,RB Tiffin
501227.0,Delhi,2011-04-26,V Kohli,venue,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,3.0,N,,S Asnani,RJ Tucker
501228.0,Kochi,2011-04-27,I Sharma,venue,0,Kochi Tuskers Kerala,Deccan Chargers,Kochi Tuskers Kerala,field,Deccan Chargers,runs,8.0,N,,HDPK Dharmasena,SL Shastri
501229.0,Mumbai,2011-04-27,DE Bollinger,venue,0,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Chennai Super Kings,runs,55.0,N,,Asad Rauf,AL Hill
501230.0,Delhi,2011-04-28,MK Tiwary,venue,0,Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,field,Kolkata Knight Riders,runs,17.0,N,,PR Reiffel,RJ Tucker
501231.0,Jaipur,2011-04-29,J Botha,venue,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,runs,7.0,N,,Asad Rauf,SK Tarapore
501232.0,Bangalore,2011-04-29,V Kohli,venue,0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,runs,26.0,N,,Aleem Dar,SS Hazare
501233.0,Kochi,2011-04-30,V Sehwag,venue,0,Kochi Tuskers Kerala,Delhi Capitals,Delhi Daredevils,bat,Delhi Capitals,runs,38.0,N,,HDPK Dharmasena,AL Hill
501234.0,Kolkata,2011-04-30,Iqbal Abdulla,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,8.0,N,,AM Saheba,SL Shastri
501235.0,Jaipur,2011-05-01,LRPL Taylor,venue,0,Rajasthan Royals,Pune Warriors,Rajasthan Royals,field,Rajasthan Royals,runs,6.0,N,,SK Tarapore,SJA Taufel
501236.0,Chennai,2011-05-01,JA Morkel,venue,0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,19.0,N,,Aleem Dar,RB Tiffin
501237.0,Delhi,2011-05-02,P Parameswaran,venue,0,Delhi Capitals,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,runs,23.0,N,,Asad Rauf,PR Reiffel
501238.0,Mumbai,2011-05-02,KA Pollard,venue,0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,runs,7.0,N,,HDPK Dharmasena,SL Shastri
501239.0,Hyderabad,2011-05-03,YK Pathan,venue,0,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Kolkata Knight Riders,runs,20.0,N,,S Asnani,RJ Tucker
501240.0,Chennai,2011-05-04,MEK Hussey,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,runs,8.0,N,,SS Hazare,RB Tiffin
501241.0,Mumbai,2011-05-04,R Sharma,venue,0,Pune Warriors,Mumbai Indians,Pune Warriors,field,Mumbai Indians,runs,21.0,N,,HDPK Dharmasena,SJA Taufel
501242.0,Kochi,2011-05-05,BJ Hodge,venue,0,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Kochi Tuskers Kerala,runs,17.0,N,,S Ravi,RJ Tucker
501243.0,Hyderabad,2011-05-05,V Sehwag,venue,0,Deccan Chargers,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,4.0,N,,Asad Rauf,AM Saheba
501244.0,Bangalore,2011-05-06,CH Gayle,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,85.0,N,,Aleem Dar,RB Tiffin
501245.0,Mumbai,2011-05-07,AT Rayudu,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Mumbai Indians,runs,10.0,N,D/L,K Hariharan,PR Reiffel
501246.0,Kolkata,2011-05-07,Iqbal Abdulla,venue,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,runs,32.0,N,,Asad Rauf,SJA Taufel
501247.0,Chandigarh,2011-05-08,R Sharma,venue,0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,Pune Warriors,runs,9.0,N,,SK Tarapore,SS Hazare
501248.0,Bangalore,2011-05-08,CH Gayle,venue,0,Royal Challengers Bangalore,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,runs,5.0,N,,Aleem Dar,RJ Tucker
501249.0,Jaipur,2011-05-09,M Vijay,venue,0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,63.0,N,,K Hariharan,SJA Taufel
501250.0,Hyderabad,2011-05-10,MR Marsh,venue,0,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Pune Warriors,runs,6.0,N,,Asad Rauf,AM Saheba
501251.0,Chandigarh,2011-05-10,BA Bhatt,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,runs,76.0,N,,SK Tarapore,RJ Tucker
501252.0,Jaipur,2011-05-11,S Aravind,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,9.0,N,,HDPK Dharmasena,K Hariharan
501253.0,Chennai,2011-05-12,MS Dhoni,venue,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,runs,18.0,N,,AM Saheba,SL Shastri
501254.0,Indore,2011-05-13,KD Karthik,venue,0,Kochi Tuskers Kerala,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,S Asnani,RJ Tucker
501255.0,Bangalore,2011-05-14,CH Gayle,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,4.0,N,D/L,RE Koertzen,RB Tiffin
501256.0,Mumbai,2011-05-14,A Mishra,venue,0,Mumbai Indians,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,10.0,N,,S Ravi,SK Tarapore
501257.0,Dharamsala,2011-05-15,PP Chawla,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,field,Kings XI Punjab,runs,29.0,N,,Asad Rauf,SL Shastri
501258.0,Indore,2011-05-15,BJ Hodge,venue,0,Kochi Tuskers Kerala,Rajasthan Royals,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,runs,8.0,N,,PR Reiffel,RJ Tucker
501259.0,Mumbai,2011-05-16,A Mishra,venue,0,Pune Warriors,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,runs,6.0,N,,S Ravi,SK Tarapore
501260.0,Dharamsala,2011-05-17,AC Gilchrist,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Kings XI Punjab,runs,111.0,N,,Asad Rauf,AM Saheba
501261.0,Chennai,2011-05-18,WP Saha,venue,0,Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,Chennai Super Kings,runs,11.0,N,,HDPK Dharmasena,RE Koertzen
501262.0,Mumbai,2011-05-19,YK Pathan,venue,0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,,S Ravi,SJA Taufel
501263.0,Mumbai,2011-05-20,SR Watson,venue,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,runs,10.0,N,,RE Koertzen,PR Reiffel
501264.0,Dharamsala,2011-05-21,S Dhawan,venue,0,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,Deccan Chargers,runs,82.0,N,,Asad Rauf,AM Saheba
501265.0,Delhi,2011-05-21,,venue,0,Delhi Capitals,Pune Warriors,Delhi Daredevils,bat,,runs,,,,SS Hazare,RJ Tucker
501266.0,Bangalore,2011-05-22,CH Gayle,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,8.0,N,,K Hariharan,RE Koertzen
501267.0,Kolkata,2011-05-22,JEC Franklin,venue,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,5.0,N,,SK Tarapore,SJA Taufel
501268.0,Mumbai,2011-05-24,SK Raina,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,6.0,N,,Asad Rauf,SJA Taufel
501269.0,Mumbai,2011-05-25,MM Patel,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,runs,4.0,N,,Asad Rauf,SJA Taufel
501270.0,Chennai,2011-05-27,CH Gayle,venue,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,43.0,N,,Asad Rauf,SJA Taufel
501271.0,Chennai,2011-05-28,M Vijay,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,58.0,N,,Asad Rauf,SJA Taufel
548306.0,Chennai,2012-04-04,RE Levi,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,8.0,N,,JD Cloete,SJA Taufel
548307.0,Kolkata,2012-04-05,IK Pathan,venue,0,Kolkata Knight Riders,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,8.0,N,,S Asnani,HDPK Dharmasena
548308.0,Mumbai,2012-04-06,SPD Smith,venue,0,Mumbai Indians,Pune Warriors,Mumbai Indians,field,Pune Warriors,runs,28.0,N,,AK Chaudhary,SJA Taufel
548309.0,Jaipur,2012-04-06,AM Rahane,venue,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Rajasthan Royals,runs,31.0,N,,BF Bowden,SK Tarapore
548310.0,Bangalore,2012-04-07,AB de Villiers,venue,0,Royal Challengers Bangalore,Delhi Capitals,Delhi Daredevils,field,Royal Challengers Bangalore,runs,20.0,N,,S Asnani,S Ravi
548311.0,Visakhapatnam,2012-04-07,RA Jadeja,venue,0,Deccan Chargers,Chennai Super Kings,Deccan Chargers,field,Chennai Super Kings,runs,74.0,N,,JD Cloete,HDPK Dharmasena
548312.0,Pune,2012-04-08,MN Samuels,venue,0,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,Pune Warriors,runs,22.0,N,,S Das,VA Kulkarni
548313.0,Jaipur,2012-04-08,BJ Hodge,venue,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,22.0,N,,BF Bowden,SJA Taufel
548314.0,Visakhapatnam,2012-04-09,RG Sharma,venue,0,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Mumbai Indians,runs,5.0,N,,AK Chaudhary,JD Cloete
548315.0,Bangalore,2012-04-10,L Balaji,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,42.0,N,,S Ravi,RJ Tucker
548316.0,Delhi,2012-04-10,M Morkel,venue,0,Delhi Capitals,Chennai Super Kings,Delhi Daredevils,field,Delhi Capitals,runs,8.0,N,,Asad Rauf,SK Tarapore
548317.0,Mumbai,2012-04-11,KA Pollard,venue,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,27.0,N,,Aleem Dar,BNJ Oxenford
548318.0,Chennai,2012-04-12,F du Plessis,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,runs,5.0,N,,HDPK Dharmasena,RJ Tucker
548319.0,Chandigarh,2012-04-12,AD Mascarenhas,venue,0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,Kings XI Punjab,runs,7.0,N,,VA Kulkarni,SK Tarapore
548320.0,Kolkata,2012-04-13,Shakib Al Hasan,venue,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,runs,5.0,N,,Asad Rauf,S Asnani
548321.0,Pune,2012-04-14,JD Ryder,venue,0,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Pune Warriors,runs,5.0,N,,Aleem Dar,SK Tarapore
548322.0,Kolkata,2012-04-15,SP Narine,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kings XI Punjab,runs,7.0,N,,Asad Rauf,BNJ Oxenford
548323.0,Bangalore,2012-04-15,AM Rahane,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,2.0,N,,JD Cloete,S Asnani
548324.0,Mumbai,2012-04-16,S Nadeem,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,59.0,N,,BF Bowden,RJ Tucker
548325.0,Bangalore,2012-04-17,CH Gayle,venue,0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,bat,Royal Challengers Bangalore,runs,7.0,N,,S Asnani,SK Tarapore
548326.0,Jaipur,2012-04-17,BJ Hodge,venue,0,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Rajasthan Royals,runs,5.0,N,,Aleem Dar,BNJ Oxenford
548327.0,Chandigarh,2012-04-18,G Gambhir,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kolkata Knight Riders,runs,6.0,N,,JD Cloete,S Das
548328.0,Delhi,2012-04-19,KP Pietersen,venue,0,Delhi Capitals,Deccan Chargers,Deccan Chargers,bat,Delhi Capitals,runs,8.0,N,,BF Bowden,RJ Tucker
548329.0,Chennai,2012-04-19,KMDN Kulasekara,venue,0,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,9.0,N,,Asad Rauf,SJA Taufel
548330.0,Chandigarh,2012-04-20,CH Gayle,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,13.0,N,,S Ravi,S Das
548331.0,Chennai,2012-04-21,F du Plessis,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,runs,5.0,N,,Aleem Dar,RJ Tucker
548332.0,Delhi,2012-04-21,SC Ganguly,venue,0,Delhi Capitals,Pune Warriors,Delhi Daredevils,field,Pune Warriors,runs,7.0,N,,Asad Rauf,BNJ Oxenford
548333.0,Mumbai,2012-04-22,SE Marsh,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,runs,20.0,N,,S Ravi,S Das
548334.0,Cuttack,2012-04-22,B Lee,venue,0,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,BF Bowden,RJ Tucker
548335.0,Jaipur,2012-04-23,AB de Villiers,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Royal Challengers Bangalore,runs,5.0,N,,Asad Rauf,SK Tarapore
548336.0,Pune,2012-04-24,V Sehwag,venue,0,Pune Warriors,Delhi Capitals,Pune Warriors,bat,Delhi Capitals,runs,46.0,N,,S Ravi,S Asnani
548337.0,Chandigarh,2012-04-25,AT Rayudu,venue,0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,Mumbai Indians,runs,8.0,N,,Aleem Dar,RJ Tucker
548339.0,Pune,2012-04-26,CL White,venue,0,Pune Warriors,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,4.0,N,,S Ravi,BNJ Oxenford
